TransactionId,Region,Category,SalesRep,Quantity,Revenue,Cost,Status,TransactionDate
23998,Europe,Electronics,Evan Wright,53,4609.41,2359.78,Pending,2025-06-08
23999,North America,Office Supplies,Alice Johnson,20,1026.2,717.17,Shipped,2025-07-21
24000,Latin America,Apparel,Charlie Brown,22,1195.26,580.12,Processing,2025-05-20
24001,Latin America,Apparel,Charlie Brown,49,2524.48,1698.77,Processing,2025-01-02
24002,Asia-Pacific,Office Supplies,Evan Wright,24,1004.64,537.78,Pending,2025-05-21
24003,Europe,Furniture,Fiona Gallagher,45,8017.2,3650.59,Pending,2025-11-18
24004,North America,Apparel,George Clark,24,845.28,513.78,Pending,2025-05-25
24005,Latin America,Office Supplies,Alice Johnson,89,4165.2,2016.33,Shipped,2025-04-27
24006,North America,Office Supplies,Diana Prince,40,7373.2,4136.3,Completed,2025-08-02
24007,Latin America,Office Supplies,Bob Smith,59,7139.59,4181.73,Processing,2025-08-12
24008,North America,Furniture,Charlie Brown,81,14282.73,7194.93,Processing,2025-05-22
24009,Asia-Pacific,Apparel,Diana Prince,28,1302,859.44,Processing,2025-11-13
24010,North America,Electronics,Bob Smith,96,12511.68,5803.06,Completed,2025-08-01
24011,Asia-Pacific,Furniture,George Clark,31,1718.33,1087.46,Pending,2025-01-27
24012,Asia-Pacific,Office Supplies,Evan Wright,95,19946.2,9299.05,Processing,2025-08-01
24013,Asia-Pacific,Furniture,Alice Johnson,72,9912.24,4641.08,Completed,2025-05-18
24014,North America,Home Appliances,Charlie Brown,55,2208.8,1424.55,Shipped,2025-06-02
24015,Latin America,Furniture,Charlie Brown,89,5064.1,2486.47,Pending,2025-03-15
24016,Latin America,Office Supplies,Alice Johnson,7,480.06,281.38,Completed,2025-06-11
24017,Latin America,Apparel,Evan Wright,41,8013.86,4688.54,Pending,2025-06-04
24018,Asia-Pacific,Home Appliances,George Clark,92,10255.24,6928.3,Processing,2025-04-12
24019,Asia-Pacific,Furniture,Charlie Brown,85,9687.45,4525.65,Shipped,2025-04-27
24020,Asia-Pacific,Home Appliances,George Clark,24,621.36,396,Completed,2025-10-21
24021,Europe,Office Supplies,George Clark,74,6749.54,3190.18,Pending,2025-06-11
24022,Asia-Pacific,Furniture,Diana Prince,34,5840.52,3842.97,Processing,2025-10-06
24023,Latin America,Home Appliances,George Clark,31,1103.91,752.41,Completed,2025-11-15
24024,North America,Apparel,Evan Wright,81,1791.72,1136.59,Shipped,2025-06-24
24025,Asia-Pacific,Furniture,Diana Prince,83,7169.54,3418.4,Completed,2025-05-03
24026,Europe,Home Appliances,Evan Wright,23,2227.78,1470.94,Completed,2025-09-25
24027,Latin America,Furniture,Alice Johnson,49,8438.29,5578.19,Shipped,2025-10-24
24028,Latin America,Home Appliances,Charlie Brown,85,16024.2,10862.79,Pending,2025-03-15
24029,Asia-Pacific,Home Appliances,Alice Johnson,4,779.84,352.48,Processing,2025-06-27
24030,Latin America,Electronics,Charlie Brown,99,1941.39,934.07,Completed,2025-10-05
24031,Latin America,Home Appliances,Fiona Gallagher,19,3993.61,2264.91,Shipped,2025-04-16
24032,Asia-Pacific,Home Appliances,Alice Johnson,19,3980.12,2671.74,Shipped,2025-02-24
24033,Latin America,Furniture,Bob Smith,74,1448.18,948.63,Completed,2025-11-20
24034,Asia-Pacific,Apparel,Fiona Gallagher,35,7473.9,4659.42,Pending,2025-02-12
24035,Asia-Pacific,Home Appliances,Fiona Gallagher,5,792.1,417.43,Completed,2025-04-13
24036,Latin America,Electronics,George Clark,31,5594.88,2738.8,Pending,2025-04-14
24037,Latin America,Office Supplies,Alice Johnson,93,5853.42,3008.22,Shipped,2025-11-20
24038,Latin America,Furniture,Evan Wright,9,236.25,138.25,Completed,2025-02-07
24039,North America,Apparel,Charlie Brown,88,9042,5297.29,Processing,2025-11-23
24040,Latin America,Electronics,Charlie Brown,22,4721.42,2697.27,Completed,2025-09-15
24041,Europe,Home Appliances,George Clark,91,2907.45,2034.58,Pending,2025-06-27
24042,Latin America,Apparel,Alice Johnson,87,3505.23,2089.16,Shipped,2025-01-21
24043,North America,Furniture,Evan Wright,25,5103,2811.93,Processing,2025-06-24
24044,Europe,Apparel,Alice Johnson,65,4941.3,2854.64,Processing,2025-03-08
24045,Europe,Apparel,Evan Wright,54,4494.96,2536.47,Completed,2025-08-08
24046,Latin America,Home Appliances,Bob Smith,42,2211.72,1131.23,Completed,2025-04-11
24047,Latin America,Apparel,Evan Wright,9,905.04,456.92,Completed,2025-07-22
24048,Latin America,Furniture,Alice Johnson,38,5771.44,3841.49,Processing,2025-04-11
24049,North America,Home Appliances,Fiona Gallagher,18,2269.62,1392.05,Pending,2025-07-17
24050,Asia-Pacific,Furniture,Charlie Brown,39,3443.31,2326.29,Shipped,2025-08-13
24051,Asia-Pacific,Furniture,Diana Prince,1,207.94,122.76,Pending,2025-07-13
24052,Europe,Electronics,Diana Prince,31,991.07,644.35,Processing,2025-03-09
24053,Asia-Pacific,Office Supplies,Diana Prince,39,4387.5,2882.47,Completed,2025-07-09
24054,Europe,Home Appliances,Fiona Gallagher,82,12919.92,6523.58,Processing,2025-03-04
24055,Latin America,Apparel,George Clark,80,10663.2,5000.63,Shipped,2025-05-15
24056,North America,Electronics,George Clark,13,716.17,331.26,Pending,2025-04-05
24057,Latin America,Office Supplies,Fiona Gallagher,44,4391.2,2678.79,Completed,2025-02-18
24058,Asia-Pacific,Office Supplies,Bob Smith,33,795.96,549.45,Shipped,2025-11-11
24059,Europe,Apparel,Evan Wright,4,852.52,588.27,Shipped,2025-09-14
24060,Europe,Electronics,Fiona Gallagher,62,7039.48,4098.68,Processing,2025-04-21
24061,Europe,Apparel,Charlie Brown,23,3426.31,2354.3,Processing,2025-05-23
24062,Europe,Furniture,Fiona Gallagher,30,1417.2,923.97,Shipped,2025-08-18
24063,Europe,Home Appliances,Diana Prince,11,1719.63,1176.04,Shipped,2025-03-26
24064,Latin America,Electronics,George Clark,26,538.72,279.79,Shipped,2025-08-06
24065,North America,Home Appliances,Diana Prince,1,136.45,67.15,Completed,2025-08-12
24066,Asia-Pacific,Office Supplies,George Clark,82,16380.32,10895.58,Processing,2025-01-09
24067,Europe,Office Supplies,Evan Wright,60,12508.2,7848.59,Processing,2025-02-11
24068,Latin America,Office Supplies,Alice Johnson,62,8967.68,6222.55,Processing,2025-09-25
24069,North America,Office Supplies,George Clark,66,6535.98,3404.5,Shipped,2025-03-22
24070,North America,Electronics,Bob Smith,89,5455.7,3421.88,Completed,2025-11-05
24071,Asia-Pacific,Furniture,Bob Smith,31,5878.84,2948.59,Processing,2025-04-05
24072,Europe,Home Appliances,Fiona Gallagher,68,1669.4,765.26,Completed,2025-08-15
24073,Europe,Office Supplies,Fiona Gallagher,37,3433.6,1704.29,Pending,2025-07-27
24074,North America,Home Appliances,Evan Wright,4,581.32,330.93,Shipped,2025-06-11
24075,Asia-Pacific,Apparel,Bob Smith,65,5588.05,2879.62,Completed,2025-10-07
24076,Latin America,Home Appliances,Diana Prince,99,5333.13,3316.36,Completed,2025-05-14
24077,Europe,Furniture,Alice Johnson,32,4875.84,3299.64,Shipped,2025-01-13
24078,Asia-Pacific,Office Supplies,George Clark,74,4366,2686.1,Completed,2025-04-02
24079,Europe,Furniture,Fiona Gallagher,99,10585.08,5159.1,Pending,2025-03-21
24080,Europe,Electronics,Fiona Gallagher,13,1932.06,933.78,Pending,2025-02-06
24081,Europe,Home Appliances,Charlie Brown,20,2857.2,1919.79,Pending,2025-09-10
24082,Europe,Apparel,Alice Johnson,49,7119.21,3466.96,Pending,2025-04-04
24083,Asia-Pacific,Home Appliances,Bob Smith,66,1774.74,1216.56,Processing,2025-05-27
24084,Asia-Pacific,Electronics,Diana Prince,8,1097.28,496.8,Pending,2025-04-13
24085,Asia-Pacific,Home Appliances,Alice Johnson,58,3930.66,1880.6,Completed,2025-10-15
24086,Asia-Pacific,Furniture,Diana Prince,29,5097.04,2990.14,Completed,2025-05-07
24087,Latin America,Home Appliances,Bob Smith,55,9386.3,5801.38,Pending,2025-03-18
24088,Latin America,Electronics,Evan Wright,25,1385.25,684.76,Processing,2025-05-13
24089,North America,Office Supplies,Charlie Brown,45,7960.5,4615.92,Shipped,2025-04-05
24090,Europe,Office Supplies,Fiona Gallagher,73,10622.96,5720.66,Processing,2025-01-14
24091,Europe,Office Supplies,Charlie Brown,49,3930.29,2390.48,Pending,2025-03-23
24092,Latin America,Electronics,George Clark,1,184.7,99.24,Pending,2025-06-24
24093,Latin America,Home Appliances,Charlie Brown,75,4492.5,2690.83,Pending,2025-03-22
24094,Latin America,Furniture,Charlie Brown,17,869.21,547.23,Shipped,2025-11-01
24095,North America,Home Appliances,Alice Johnson,37,2359.49,1634.88,Shipped,2025-07-07
24096,North America,Electronics,Diana Prince,28,1863.4,1202.97,Shipped,2025-05-04
24097,North America,Home Appliances,Evan Wright,67,4230.38,2448.02,Completed,2025-09-25
24098,Asia-Pacific,Home Appliances,George Clark,63,2164.68,1432.97,Shipped,2025-03-19
24099,Latin America,Home Appliances,Evan Wright,43,1749.24,1220.96,Completed,2025-05-05
24100,Europe,Home Appliances,Alice Johnson,22,3745.94,1746.07,Completed,2025-07-02
24101,Europe,Electronics,Alice Johnson,45,5625,2988.36,Shipped,2025-05-20
24102,Europe,Furniture,Diana Prince,12,343.56,205.24,Pending,2025-11-11
24103,Asia-Pacific,Electronics,Diana Prince,11,760.98,354.6,Processing,2025-02-27
24104,Latin America,Office Supplies,Evan Wright,74,1528.84,708.55,Completed,2025-06-05
24105,Asia-Pacific,Home Appliances,Diana Prince,79,1282.17,704.1,Completed,2025-08-01
24106,Asia-Pacific,Electronics,Fiona Gallagher,44,2818.64,1540.64,Shipped,2025-06-17
24107,Asia-Pacific,Apparel,George Clark,75,5773.5,3444.56,Shipped,2025-05-25
24108,North America,Electronics,Evan Wright,29,3857.58,2603.8,Pending,2025-01-27
24109,Latin America,Office Supplies,Bob Smith,16,1559.04,800.15,Pending,2025-04-03
24110,North America,Home Appliances,Alice Johnson,76,4379.12,2441.69,Pending,2025-05-21
24111,North America,Apparel,Bob Smith,45,4152.15,1979.98,Completed,2025-04-15
24112,Europe,Furniture,Fiona Gallagher,4,369.64,191.84,Completed,2025-06-01
24113,Europe,Electronics,Evan Wright,61,5984.1,2994.01,Processing,2025-04-12
24114,Latin America,Apparel,Charlie Brown,99,18020.97,11858.55,Pending,2025-08-11
24115,Asia-Pacific,Apparel,Alice Johnson,33,5824.83,3893.03,Shipped,2025-10-01
24116,Europe,Electronics,George Clark,16,951.04,471.46,Processing,2025-01-08
24117,North America,Apparel,Alice Johnson,4,130.8,90.27,Shipped,2025-04-20
24118,North America,Home Appliances,Charlie Brown,31,2693.28,1219.74,Shipped,2025-07-26
24119,Latin America,Office Supplies,Fiona Gallagher,66,10648.44,5821.93,Shipped,2025-10-08
24120,Europe,Electronics,Diana Prince,25,5137.5,3018.1,Completed,2025-08-27
24121,Europe,Home Appliances,Diana Prince,86,1920.38,898.86,Shipped,2025-08-25
24122,Asia-Pacific,Office Supplies,Fiona Gallagher,68,9277.92,4827.61,Processing,2025-03-13
24123,Europe,Furniture,Alice Johnson,45,2464.2,1610.96,Pending,2025-06-05
24124,Europe,Home Appliances,Evan Wright,36,5031.72,2741.22,Pending,2025-08-18
24125,Europe,Electronics,Fiona Gallagher,73,14810.24,9649.76,Shipped,2025-08-11
24126,Asia-Pacific,Home Appliances,Diana Prince,88,1974.72,1129.69,Shipped,2025-02-10
24127,Latin America,Home Appliances,Diana Prince,15,1352.1,901.46,Pending,2025-09-20
24128,North America,Furniture,Alice Johnson,21,4422.18,3032.87,Completed,2025-10-06
24129,Asia-Pacific,Apparel,Evan Wright,53,8949.05,5847.32,Completed,2025-04-17
24130,Asia-Pacific,Office Supplies,Alice Johnson,87,5770.71,2989.15,Processing,2025-05-20
24131,North America,Electronics,George Clark,93,19005.48,9576.99,Pending,2025-07-09
24132,Europe,Furniture,Evan Wright,90,18857.7,12443.04,Pending,2025-09-13
24133,Asia-Pacific,Home Appliances,Diana Prince,55,10043,6480.8,Processing,2025-02-10
24134,Asia-Pacific,Office Supplies,Diana Prince,87,14771.73,7532.78,Shipped,2025-08-25
24135,Europe,Office Supplies,Evan Wright,88,17961.68,10059.6,Processing,2025-06-26
24136,Latin America,Furniture,Diana Prince,83,3526.67,2289.32,Completed,2025-06-16
24137,Europe,Office Supplies,Diana Prince,56,9812.88,5887.15,Completed,2025-07-01
24138,Latin America,Office Supplies,Diana Prince,22,1102.64,515.97,Shipped,2025-06-09
24139,Latin America,Electronics,George Clark,24,520.08,348.31,Pending,2025-10-24
24140,Latin America,Office Supplies,Fiona Gallagher,4,342.96,170.08,Pending,2025-11-05
24141,Europe,Furniture,Fiona Gallagher,6,420.9,285.26,Shipped,2025-07-02
24142,Europe,Electronics,Alice Johnson,7,565.67,368.92,Pending,2025-01-12
24143,Asia-Pacific,Home Appliances,Charlie Brown,15,2302.8,1577.1,Pending,2025-09-04
24144,Europe,Office Supplies,Charlie Brown,72,5145.12,3593.16,Completed,2025-07-05
24145,Europe,Home Appliances,Alice Johnson,58,8460.46,5857.18,Processing,2025-05-24
24146,Latin America,Office Supplies,Charlie Brown,52,11125.92,7582.35,Pending,2025-07-04
24147,Latin America,Electronics,Bob Smith,96,6477.12,3136.79,Completed,2025-07-02
24148,Asia-Pacific,Furniture,Charlie Brown,37,3863.54,1881.71,Shipped,2025-04-06
24149,Europe,Home Appliances,Bob Smith,45,7366.95,4859.46,Processing,2025-02-10
24150,Asia-Pacific,Home Appliances,Alice Johnson,20,955.8,467.6,Pending,2025-02-16
24151,North America,Furniture,George Clark,55,11608.3,6962.02,Shipped,2025-04-02
24152,Asia-Pacific,Electronics,Alice Johnson,25,1333.75,865.5,Shipped,2025-06-17
24153,Latin America,Furniture,Evan Wright,32,5834.24,3953.79,Pending,2025-05-19
24154,North America,Furniture,Bob Smith,61,4005.87,2658.48,Completed,2025-02-01
24155,Europe,Apparel,Charlie Brown,6,242.22,151.51,Pending,2025-04-03
24156,Europe,Apparel,Evan Wright,63,9276.75,5440.17,Shipped,2025-03-25
24157,North America,Office Supplies,George Clark,86,3947.4,2071.97,Completed,2025-07-03
24158,Latin America,Office Supplies,Charlie Brown,10,351.3,173.57,Shipped,2025-06-25
24159,North America,Apparel,Bob Smith,73,1772.44,1127.2,Pending,2025-07-17
24160,North America,Furniture,Evan Wright,58,4925.36,2657.44,Pending,2025-10-16
24161,North America,Furniture,Fiona Gallagher,95,11073.2,5061.01,Completed,2025-10-23
24162,Asia-Pacific,Office Supplies,Evan Wright,63,2865.87,1817.19,Processing,2025-04-17
24163,Asia-Pacific,Office Supplies,Fiona Gallagher,30,1868.7,1097.2,Shipped,2025-04-09
24164,Asia-Pacific,Furniture,Fiona Gallagher,46,3018.06,1754.45,Completed,2025-02-06
24165,North America,Home Appliances,Evan Wright,43,8499.81,4269.3,Processing,2025-01-05
24166,Latin America,Office Supplies,Evan Wright,76,5168.76,3263.56,Pending,2025-07-08
24167,Asia-Pacific,Electronics,George Clark,68,10012.32,5019.2,Processing,2025-06-12
24168,Latin America,Office Supplies,Alice Johnson,5,552.55,380.94,Pending,2025-07-09
24169,Latin America,Electronics,Alice Johnson,74,4400.78,2059.1,Shipped,2025-08-24
24170,Asia-Pacific,Electronics,Evan Wright,35,6308.4,4365.08,Processing,2025-09-03
24171,North America,Apparel,Charlie Brown,46,8964.02,5112.75,Completed,2025-03-13
24172,North America,Office Supplies,Charlie Brown,49,2720.48,1867.71,Completed,2025-09-16
24173,North America,Home Appliances,Charlie Brown,44,1081.96,704.7,Shipped,2025-06-13
24174,Latin America,Furniture,Bob Smith,47,3144.77,1723.14,Completed,2025-09-25
24175,North America,Home Appliances,Evan Wright,44,5160.32,3278.53,Completed,2025-11-05
24176,Europe,Office Supplies,Diana Prince,64,8127.36,4181.05,Pending,2025-09-27
24177,Latin America,Office Supplies,Bob Smith,22,4487.12,2501.69,Pending,2025-08-23
24178,North America,Home Appliances,George Clark,74,12084.94,6384.17,Completed,2025-11-24
24179,Latin America,Home Appliances,Charlie Brown,2,240.38,161.12,Shipped,2025-04-26
24180,Latin America,Furniture,Fiona Gallagher,92,13508.36,7044.32,Processing,2025-08-08
24181,Asia-Pacific,Apparel,Evan Wright,80,13470.4,8322.87,Processing,2025-06-26
24182,North America,Furniture,Fiona Gallagher,11,1719.85,1066.93,Shipped,2025-04-25
24183,Asia-Pacific,Home Appliances,Diana Prince,38,7278.14,5085.87,Processing,2025-06-08
24184,North America,Office Supplies,Alice Johnson,84,2994.6,1683.68,Pending,2025-08-06
24185,North America,Furniture,Alice Johnson,15,1764,1055.28,Processing,2025-08-01
24186,North America,Electronics,Bob Smith,1,139.99,89.8,Completed,2025-08-19
24187,Latin America,Home Appliances,Charlie Brown,67,4636.4,2634.8,Shipped,2025-07-26
24188,Latin America,Home Appliances,Diana Prince,38,4043.2,2336.45,Processing,2025-06-27
24189,Latin America,Home Appliances,Fiona Gallagher,11,1642.08,1101.06,Shipped,2025-10-13
24190,North America,Electronics,Diana Prince,57,2679.57,1475.64,Pending,2025-07-19
24191,Latin America,Furniture,Evan Wright,13,1685.06,993.32,Shipped,2025-08-24
24192,Asia-Pacific,Office Supplies,Evan Wright,52,6098.04,3698.83,Shipped,2025-11-19
24193,Latin America,Home Appliances,Fiona Gallagher,92,16097.24,10501.51,Processing,2025-05-14
24194,Europe,Office Supplies,Bob Smith,32,5533.44,3540.08,Pending,2025-08-03
24195,Europe,Home Appliances,George Clark,36,3373.2,2186.47,Completed,2025-05-13
24196,Latin America,Furniture,Diana Prince,80,10493.6,5968.58,Completed,2025-06-18
24197,Latin America,Electronics,Diana Prince,4,604.12,280.77,Shipped,2025-02-08
24198,Asia-Pacific,Electronics,Alice Johnson,6,1107.06,609.09,Shipped,2025-03-02
24199,Latin America,Apparel,Evan Wright,89,11106.31,5943.09,Pending,2025-01-07
24200,Latin America,Furniture,Evan Wright,86,15488.6,7499.5,Processing,2025-10-15
24201,Asia-Pacific,Office Supplies,George Clark,16,923.52,442.96,Completed,2025-02-06
24202,Europe,Home Appliances,Bob Smith,63,7854.84,4550.16,Processing,2025-08-22
24203,North America,Office Supplies,Bob Smith,49,735.98,411.61,Shipped,2025-01-21
24204,Asia-Pacific,Home Appliances,Charlie Brown,76,3416.96,1806.5,Pending,2025-09-20
24205,North America,Apparel,Diana Prince,33,5261.19,2821.48,Pending,2025-11-05
24206,North America,Furniture,Fiona Gallagher,17,940.1,430.46,Completed,2025-01-14
24207,Europe,Apparel,Alice Johnson,75,2259.75,1263.9,Shipped,2025-06-07
24208,Latin America,Electronics,Alice Johnson,37,7120.65,4678.01,Completed,2025-04-01
24209,Europe,Apparel,Alice Johnson,56,6631.52,4366.03,Processing,2025-04-22
24210,North America,Office Supplies,Fiona Gallagher,24,3744.24,2290.12,Completed,2025-01-01
24211,Asia-Pacific,Furniture,George Clark,92,17067.84,9752.3,Pending,2025-05-24
24212,North America,Electronics,George Clark,26,4654.26,2297.07,Shipped,2025-09-10
24213,Europe,Apparel,Bob Smith,6,574.56,299.54,Processing,2025-05-26
24214,Europe,Apparel,George Clark,36,3015.36,2024.25,Pending,2025-02-02
24215,North America,Apparel,Fiona Gallagher,4,147.04,89.86,Completed,2025-09-07
24216,Latin America,Electronics,Charlie Brown,93,9893.34,5352.23,Shipped,2025-03-08
24217,Latin America,Electronics,Bob Smith,18,2157.12,1468.85,Pending,2025-01-19
24218,North America,Apparel,Fiona Gallagher,96,3462.72,2218.59,Processing,2025-01-27
24219,Asia-Pacific,Furniture,Fiona Gallagher,88,6264.72,3047.24,Completed,2025-05-06
24220,Asia-Pacific,Office Supplies,Fiona Gallagher,4,174.2,81.62,Pending,2025-01-01
24221,Latin America,Apparel,Evan Wright,30,543,303.27,Pending,2025-08-04
24222,Asia-Pacific,Furniture,Bob Smith,20,3941.4,2233.98,Completed,2025-09-27
24223,Asia-Pacific,Apparel,Bob Smith,33,5560.83,2934.83,Shipped,2025-04-15
24224,Latin America,Office Supplies,Evan Wright,50,9756,4619.34,Processing,2025-11-10
24225,Europe,Furniture,George Clark,64,4136.32,2029.42,Processing,2025-07-04
24226,Latin America,Office Supplies,Charlie Brown,94,5586.42,2717.27,Shipped,2025-06-09
24227,Latin America,Home Appliances,Charlie Brown,95,1570.35,901.75,Shipped,2025-07-02
24228,Asia-Pacific,Home Appliances,Fiona Gallagher,10,664.3,391,Pending,2025-01-15
24229,North America,Home Appliances,Alice Johnson,78,12260.04,7526.88,Completed,2025-04-23
24230,North America,Home Appliances,Evan Wright,44,9238.68,5500.13,Pending,2025-04-02
24231,North America,Office Supplies,Charlie Brown,21,474.39,238.27,Shipped,2025-08-19
